StartTime: 2021-12-24 17:34:30.960
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 17:34:31.963	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-62.3639	-0.0110	0.00
0x50	 17:34:32.061	8.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0055	92.3730	0.0055	0.00
0x50	 17:34:32.062	8.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0110	-0.6702	-0.0055	0.00
0x50	 17:34:32.062	8.0000	0.0000	0.0000	0.0610	0.0000	0.0000	0.0165	-62.3309	-0.0110	0.00
0x50	 17:34:32.158	9.0000	0.0000	0.0000	-53.0396	-44.3726	-0.3052	0.0055	78.6566	0.0055	0.00
0x50	 17:34:32.159	9.0000	0.0000	0.0000	-53.0396	-44.3726	-0.3052	0.0110	-2.4829	-0.0055	0.00
0x50	 17:34:32.159	9.0000	0.0000	0.0000	-53.0396	-44.3726	-0.3052	0.0165	-69.4391	-0.0110	0.00
0x50	 17:34:32.259	10.0000	0.0000	0.0000	-85.8765	233.1543	20.8130	0.0055	31.5857	0.0055	0.00
0x50	 17:34:32.260	10.0000	0.0000	0.0000	-85.8765	233.1543	20.8130	0.0110	14.0021	0.0000	0.00
0x50	 17:34:32.260	10.0000	0.0000	0.0000	-85.8765	233.1543	20.8130	0.0165	-16.1554	-0.0110	0.00
0x50	 17:34:32.373	11.0000	0.0000	0.0000	70.9229	98.1445	115.4785	0.0055	65.7312	0.0055	0.00
0x50	 17:34:32.373	11.0000	0.0000	0.0000	70.9229	98.1445	115.4785	0.0110	-13.5626	-0.0055	0.00
0x50	 17:34:32.373	11.0000	0.0000	0.0000	70.9229	98.1445	115.4785	0.0165	7.5531	-0.0055	0.00
0x50	 17:34:32.459	12.0000	0.0000	0.0000	-57.9834	4.8218	-24.1699	0.0055	80.5408	0.0055	0.00
0x50	 17:34:32.460	12.0000	0.0000	0.0000	-57.9834	4.8218	-24.1699	0.0110	-32.9755	-0.0055	0.00
0x50	 17:34:32.460	12.0000	0.0000	0.0000	-57.9834	4.8218	-24.1699	0.0165	27.5647	-0.0055	0.00
0x50	 17:34:32.569	13.0000	0.0000	0.0000	13.1226	-31.3110	-9.9487	0.0055	60.6885	0.0055	0.00
0x50	 17:34:32.569	13.0000	0.0000	0.0000	13.1226	-31.3110	-9.9487	0.0110	-21.3025	-0.0055	0.00
0x50	 17:34:32.569	13.0000	0.0000	0.0000	13.1226	-31.3110	-9.9487	0.0165	19.9182	-0.0055	0.00
0x50	 17:34:32.659	14.0000	0.0000	0.0000	-25.2686	-26.4282	-25.6348	0.0055	68.6096	0.0055	0.00
0x50	 17:34:32.660	14.0000	0.0000	0.0000	-25.2686	-26.4282	-25.6348	0.0110	-15.5621	-0.0055	0.00
0x50	 17:34:32.660	14.0000	0.0000	0.0000	-25.2686	-26.4282	-25.6348	0.0165	-0.9119	-0.0110	0.00
0x50	 17:34:32.759	15.0000	0.0000	0.0000	-39.9170	-3.4180	-38.4521	0.0055	57.7496	0.0055	0.00
0x50	 17:34:32.760	15.0000	0.0000	0.0000	-39.9170	-3.4180	-38.4521	0.0110	-0.1978	-0.0055	0.00
0x50	 17:34:32.760	15.0000	0.0000	0.0000	-39.9170	-3.4180	-38.4521	0.0165	-19.6436	-0.0110	0.00
0x50	 17:34:32.859	-16.0000	0.0000	0.0000	-45.7153	-15.1367	-41.4429	0.0055	35.2606	0.0055	0.00
0x50	 17:34:32.860	-16.0000	0.0000	0.0000	-45.7153	-15.1367	-41.4429	0.0110	17.6001	0.0000	0.00
0x50	 17:34:32.860	-16.0000	0.0000	0.0000	-45.7153	-15.1367	-41.4429	0.0165	-27.2736	-0.0110	0.00
0x50	 17:34:32.987	-15.0000	0.0000	0.0000	16.6626	-5.9204	2.3804	0.0055	23.2800	0.0055	0.00
0x50	 17:34:32.987	-15.0000	0.0000	0.0000	16.6626	-5.9204	2.3804	0.0110	25.3070	0.0000	0.00
0x50	 17:34:32.987	-15.0000	0.0000	0.0000	16.6626	-5.9204	2.3804	0.0165	-60.5511	-0.0110	0.00
0x50	 17:34:33.059	-14.0000	0.0000	0.0000	22.4609	-25.7568	4.1504	0.0055	43.5388	0.0055	0.00
0x50	 17:34:33.060	-14.0000	0.0000	0.0000	22.4609	-25.7568	4.1504	0.0110	22.1594	0.0000	0.00
0x50	 17:34:33.060	-14.0000	0.0000	0.0000	22.4609	-25.7568	4.1504	0.0165	-64.5337	-0.0110	0.00
0x50	 17:34:33.165	-13.0000	0.0000	0.0000	21.4233	-160.1563	-6.2866	0.0055	59.6228	0.0055	0.00
0x50	 17:34:33.165	-13.0000	0.0000	0.0000	21.4233	-160.1563	-6.2866	0.0110	5.9601	0.0000	0.00
0x50	 17:34:33.165	-13.0000	0.0000	0.0000	21.4233	-160.1563	-6.2866	0.0165	-128.0182	-0.0110	0.00
0x50	 17:34:33.259	-12.0000	0.0000	0.0000	26.7334	15.8691	-12.8174	0.0055	67.5165	0.0055	0.00
0x50	 17:34:33.260	-12.0000	0.0000	0.0000	26.7334	15.8691	-12.8174	0.0110	-1.4667	-0.0055	0.00
0x50	 17:34:33.260	-12.0000	0.0000	0.0000	26.7334	15.8691	-12.8174	0.0165	-173.4686	-0.0110	0.00
0x50	 17:34:33.360	-11.0000	0.0000	0.0000	48.5840	0.3052	-2.2583	0.0055	87.8961	0.0055	0.00
0x50	 17:34:33.360	-11.0000	0.0000	0.0000	48.5840	0.3052	-2.2583	0.0110	-0.3076	-0.0055	0.00
0x50	 17:34:33.360	-11.0000	0.0000	0.0000	48.5840	0.3052	-2.2583	0.0165	-177.6270	-0.0110	0.00
0x50	 17:34:33.460	-10.0000	0.0000	0.0000	65.9180	0.7324	-2.1362	0.0055	121.7725	0.0055	0.00
0x50	 17:34:33.460	-10.0000	0.0000	0.0000	65.9180	0.7324	-2.1362	0.0110	1.4557	0.0000	0.00
0x50	 17:34:33.460	-10.0000	0.0000	0.0000	65.9180	0.7324	-2.1362	0.0165	-171.5295	-0.0110	0.00
0x50	 17:34:33.587	-9.0000	0.0000	0.0000	1.8311	0.1221	0.3052	0.0055	134.4232	0.0055	0.00
0x50	 17:34:33.587	-9.0000	0.0000	0.0000	1.8311	0.1221	0.3052	0.0110	-0.1208	-0.0055	0.00
0x50	 17:34:33.587	-9.0000	0.0000	0.0000	1.8311	0.1221	0.3052	0.0165	-166.4374	-0.0110	0.00
0x50	 17:34:33.659	-8.0000	0.0000	0.0000	1.9531	-0.0610	0.7935	0.0055	134.9615	0.0055	0.00
0x50	 17:34:33.659	-8.0000	0.0000	0.0000	1.9531	-0.0610	0.7935	0.0110	-0.1483	-0.0055	0.00
0x50	 17:34:33.661	-8.0000	0.0000	0.0000	1.9531	-0.0610	0.7935	0.0165	-161.2079	-0.0110	0.00
0x50	 17:34:33.767	-7.0000	0.0000	0.0000	1.2817	-0.2441	2.3804	0.0055	136.7633	0.0055	0.00
0x50	 17:34:33.767	-7.0000	0.0000	0.0000	1.2817	-0.2441	2.3804	0.0110	-0.5273	-0.0055	0.00
0x50	 17:34:33.767	-7.0000	0.0000	0.0000	1.2817	-0.2441	2.3804	0.0165	-156.3245	-0.0110	0.00
0x50	 17:34:33.860	-6.0000	0.0000	0.0000	11.1084	0.3662	-2.4414	0.0055	131.4459	0.0055	0.00
0x50	 17:34:33.860	-6.0000	0.0000	0.0000	11.1084	0.3662	-2.4414	0.0110	-2.0819	-0.0055	0.00
0x50	 17:34:33.861	-6.0000	0.0000	0.0000	11.1084	0.3662	-2.4414	0.0165	-151.9244	-0.0110	0.00
0x50	 17:34:33.959	-5.0000	0.0000	0.0000	1.9531	0.0000	-1.5259	0.0055	133.7750	0.0055	0.00
0x50	 17:34:33.960	-5.0000	0.0000	0.0000	1.9531	0.0000	-1.5259	0.0110	-0.9723	-0.0055	0.00
0x50	 17:34:33.960	-5.0000	0.0000	0.0000	1.9531	0.0000	-1.5259	0.0165	-147.2168	-0.0110	0.00
0x50	 17:34:34.059	-4.0000	0.0000	0.0000	-3.4180	4.3945	-0.1221	0.0055	132.5995	0.0055	0.00
0x50	 17:34:34.060	-4.0000	0.0000	0.0000	-3.4180	4.3945	-0.1221	0.0110	-0.5219	-0.0055	0.00
0x50	 17:34:34.060	-4.0000	0.0000	0.0000	-3.4180	4.3945	-0.1221	0.0165	-145.2448	-0.0110	0.00
0x50	 17:34:34.159	-3.0000	0.0000	0.0000	1.1597	-1.3428	-0.1221	0.0055	135.3186	0.0055	0.00
0x50	 17:34:34.160	-3.0000	0.0000	0.0000	1.1597	-1.3428	-0.1221	0.0110	-0.8240	-0.0055	0.00
0x50	 17:34:34.160	-3.0000	0.0000	0.0000	1.1597	-1.3428	-0.1221	0.0165	-141.9763	-0.0110	0.00
0x50	 17:34:34.259	-2.0000	0.0000	0.0000	1.4648	-1.5869	-0.5493	0.0055	132.4182	0.0055	0.00
0x50	 17:34:34.260	-2.0000	0.0000	0.0000	1.4648	-1.5869	-0.5493	0.0110	-0.9119	-0.0055	0.00
0x50	 17:34:34.260	-2.0000	0.0000	0.0000	1.4648	-1.5869	-0.5493	0.0165	-138.5486	-0.0110	0.00
0x50	 17:34:34.400	-1.0000	0.0000	0.0000	2.6855	-0.6104	-2.5635	0.0055	138.6639	0.0055	0.00
0x50	 17:34:34.400	-1.0000	0.0000	0.0000	2.6855	-0.6104	-2.5635	0.0110	1.0767	0.0000	0.00
0x50	 17:34:34.400	-1.0000	0.0000	0.0000	2.6855	-0.6104	-2.5635	0.0165	-136.0052	-0.0110	0.00
0x50	 17:34:34.459	0.0000	0.0000	0.0000	-4.9438	1.5259	0.7935	0.0055	142.6465	0.0055	0.00
0x50	 17:34:34.460	0.0000	0.0000	0.0000	-4.9438	1.5259	0.7935	0.0110	1.6260	0.0000	0.00
0x50	 17:34:34.460	0.0000	0.0000	0.0000	-4.9438	1.5259	0.7935	0.0165	-132.1765	-0.0110	0.00
0x50	 17:34:34.602	1.0000	0.0000	0.0000	-0.1831	0.0000	0.0000	0.0055	135.8569	0.0055	0.00
0x50	 17:34:34.602	1.0000	0.0000	0.0000	-0.1831	0.0000	0.0000	0.0110	0.3186	0.0000	0.00
0x50	 17:34:34.602	1.0000	0.0000	0.0000	-0.1831	0.0000	0.0000	0.0165	-124.8596	-0.0110	0.00
0x50	 17:34:34.659	2.0000	0.0000	0.0000	-0.0610	-0.0610	0.2441	0.0055	137.6257	0.0055	0.00
0x50	 17:34:34.659	2.0000	0.0000	0.0000	-0.0610	-0.0610	0.2441	0.0110	0.3186	0.0000	0.00
0x50	 17:34:34.659	2.0000	0.0000	0.0000	-0.0610	-0.0610	0.2441	0.0165	-121.6846	-0.0110	0.00
0x50	 17:34:34.781	3.0000	0.0000	0.0000	-0.3052	0.6104	-5.1270	0.0055	142.5751	0.0055	0.00
0x50	 17:34:34.782	3.0000	0.0000	0.0000	-0.3052	0.6104	-5.1270	0.0110	1.9666	0.0000	0.00
0x50	 17:34:34.782	3.0000	0.0000	0.0000	-0.3052	0.6104	-5.1270	0.0165	-118.6029	-0.0110	0.00
0x50	 17:34:34.858	4.0000	0.0000	0.0000	-3.6011	-0.3662	2.6245	0.0055	139.4495	0.0055	0.00
0x50	 17:34:34.859	4.0000	0.0000	0.0000	-3.6011	-0.3662	2.6245	0.0110	1.1646	0.0000	0.00
0x50	 17:34:34.861	4.0000	0.0000	0.0000	-3.6011	-0.3662	2.6245	0.0165	-115.7629	-0.0110	0.00
0x50	 17:34:34.959	5.0000	0.0000	0.0000	-27.2827	190.4297	-8.4229	0.0055	123.2227	0.0055	0.00
0x50	 17:34:34.960	5.0000	0.0000	0.0000	-27.2827	190.4297	-8.4229	0.0110	0.0659	0.0000	0.00
0x50	 17:34:34.960	5.0000	0.0000	0.0000	-27.2827	190.4297	-8.4229	0.0165	-71.8945	-0.0110	0.00
0x50	 17:34:35.060	6.0000	0.0000	0.0000	-25.6958	136.3525	7.9346	0.0055	107.5067	0.0055	0.00
0x50	 17:34:35.060	6.0000	0.0000	0.0000	-25.6958	136.3525	7.9346	0.0110	5.2844	0.0000	0.00
0x50	 17:34:35.062	6.0000	0.0000	0.0000	-25.6958	136.3525	7.9346	0.0165	5.6635	-0.0055	0.00
0x50	 17:34:35.161	7.0000	0.0000	0.0000	-21.6064	67.0776	4.6997	0.0055	96.8555	0.0055	0.00
0x50	 17:34:35.161	7.0000	0.0000	0.0000	-21.6064	67.0776	4.6997	0.0110	10.9039	0.0000	0.00
0x50	 17:34:35.161	7.0000	0.0000	0.0000	-21.6064	67.0776	4.6997	0.0165	55.1294	-0.0055	0.00
0x50	 17:34:35.260	8.0000	0.0000	0.0000	-5.1270	7.2021	10.0098	0.0055	95.9052	0.0055	0.00
0x50	 17:34:35.261	8.0000	0.0000	0.0000	-5.1270	7.2021	10.0098	0.0110	9.1516	0.0000	0.00
0x50	 17:34:35.261	8.0000	0.0000	0.0000	-5.1270	7.2021	10.0098	0.0165	62.7814	-0.0055	0.00
0x50	 17:34:35.359	9.0000	0.0000	0.0000	-24.7192	64.3921	5.0659	0.0055	90.4175	0.0055	0.00
0x50	 17:34:35.360	9.0000	0.0000	0.0000	-24.7192	64.3921	5.0659	0.0110	5.1196	0.0000	0.00
0x50	 17:34:35.360	9.0000	0.0000	0.0000	-24.7192	64.3921	5.0659	0.0165	73.2788	-0.0055	0.00
0x50	 17:34:35.459	10.0000	0.0000	0.0000	-22.2168	80.8105	2.8687	0.0055	87.9730	0.0055	0.00
0x50	 17:34:35.460	10.0000	0.0000	0.0000	-22.2168	80.8105	2.8687	0.0110	9.2780	0.0000	0.00
0x50	 17:34:35.460	10.0000	0.0000	0.0000	-22.2168	80.8105	2.8687	0.0165	113.5217	-0.0055	0.00
0x50	 17:34:35.560	11.0000	0.0000	0.0000	2.6855	18.2495	5.1880	0.0055	86.1658	0.0055	0.00
0x50	 17:34:35.561	11.0000	0.0000	0.0000	2.6855	18.2495	5.1880	0.0110	12.5464	0.0000	0.00
0x50	 17:34:35.561	11.0000	0.0000	0.0000	2.6855	18.2495	5.1880	0.0165	126.7657	-0.0055	0.00
0x50	 17:34:35.659	12.0000	0.0000	0.0000	27.7100	-23.8647	13.1226	0.0055	88.8794	0.0055	0.00
0x50	 17:34:35.659	12.0000	0.0000	0.0000	27.7100	-23.8647	13.1226	0.0110	9.2944	0.0000	0.00
0x50	 17:34:35.660	12.0000	0.0000	0.0000	27.7100	-23.8647	13.1226	0.0165	120.3333	-0.0055	0.00
0x50	 17:34:35.760	13.0000	0.0000	0.0000	14.9536	-42.2363	12.0239	0.0055	100.1074	0.0055	0.00
0x50	 17:34:35.765	13.0000	0.0000	0.0000	14.9536	-42.2363	12.0239	0.0110	0.6152	0.0000	0.00
0x50	 17:34:35.765	13.0000	0.0000	0.0000	14.9536	-42.2363	12.0239	0.0165	101.1621	-0.0055	0.00
0x50	 17:34:35.858	14.0000	0.0000	0.0000	7.0801	-32.2266	9.4604	0.0055	107.2760	0.0055	0.00
0x50	 17:34:35.859	14.0000	0.0000	0.0000	7.0801	-32.2266	9.4604	0.0110	-5.0757	-0.0055	0.00
0x50	 17:34:35.859	14.0000	0.0000	0.0000	7.0801	-32.2266	9.4604	0.0165	76.2286	-0.0055	0.00
0x50	 17:34:35.959	15.0000	0.0000	0.0000	0.9155	-24.1699	7.2021	0.0055	107.0288	0.0055	0.00
0x50	 17:34:35.960	15.0000	0.0000	0.0000	0.9155	-24.1699	7.2021	0.0110	-10.0305	-0.0055	0.00
0x50	 17:34:35.960	15.0000	0.0000	0.0000	0.9155	-24.1699	7.2021	0.0165	59.4196	-0.0055	0.00
0x50	 17:34:36.059	-16.0000	0.0000	0.0000	6.5918	-52.1851	5.7373	0.0055	112.0825	0.0055	0.00
0x50	 17:34:36.060	-16.0000	0.0000	0.0000	6.5918	-52.1851	5.7373	0.0110	-14.5679	-0.0055	0.00
0x50	 17:34:36.060	-16.0000	0.0000	0.0000	6.5918	-52.1851	5.7373	0.0165	34.4751	-0.0055	0.00
0x50	 17:34:36.159	-15.0000	0.0000	0.0000	-6.3477	-75.7446	3.7842	0.0055	116.0266	0.0055	0.00
0x50	 17:34:36.160	-15.0000	0.0000	0.0000	-6.3477	-75.7446	3.7842	0.0110	-19.3195	-0.0055	0.00
0x50	 17:34:36.160	-15.0000	0.0000	0.0000	-6.3477	-75.7446	3.7842	0.0165	-10.0085	-0.0110	0.00
0x50	 17:34:36.260	-14.0000	0.0000	0.0000	-0.6714	-8.5449	0.6714	0.0055	120.6628	0.0055	0.00
0x50	 17:34:36.260	-14.0000	0.0000	0.0000	-0.6714	-8.5449	0.6714	0.0110	-19.9072	-0.0055	0.00
0x50	 17:34:36.260	-14.0000	0.0000	0.0000	-0.6714	-8.5449	0.6714	0.0165	-28.7677	-0.0110	0.00
0x50	 17:34:36.360	-13.0000	0.0000	0.0000	-0.4272	-17.4561	3.1738	0.0055	123.4424	0.0055	0.00
0x50	 17:34:36.362	-13.0000	0.0000	0.0000	-0.4272	-17.4561	3.1738	0.0110	-20.2313	-0.0055	0.00
0x50	 17:34:36.362	-13.0000	0.0000	0.0000	-0.4272	-17.4561	3.1738	0.0165	-36.5680	-0.0110	0.00
0x50	 17:34:36.461	-12.0000	0.0000	0.0000	4.2114	-22.7051	1.7700	0.0055	124.5026	0.0055	0.00
0x50	 17:34:36.461	-12.0000	0.0000	0.0000	4.2114	-22.7051	1.7700	0.0110	-21.3794	-0.0055	0.00
0x50	 17:34:36.461	-12.0000	0.0000	0.0000	4.2114	-22.7051	1.7700	0.0165	-41.9403	-0.0110	0.00
0x50	 17:34:36.560	-11.0000	0.0000	0.0000	-5.4321	-24.2920	0.9766	0.0055	131.8854	0.0055	0.00
0x50	 17:34:36.560	-11.0000	0.0000	0.0000	-5.4321	-24.2920	0.9766	0.0110	-20.5774	-0.0055	0.00
0x50	 17:34:36.560	-11.0000	0.0000	0.0000	-5.4321	-24.2920	0.9766	0.0165	-62.1332	-0.0110	0.00
0x50	 17:34:36.665	-10.0000	0.0000	0.0000	-8.7891	-15.0757	-15.6860	0.0055	126.8646	0.0055	0.00
0x50	 17:34:36.665	-10.0000	0.0000	0.0000	-8.7891	-15.0757	-15.6860	0.0110	-15.8093	-0.0055	0.00
0x50	 17:34:36.665	-10.0000	0.0000	0.0000	-8.7891	-15.0757	-15.6860	0.0165	-68.9008	-0.0110	0.00
0x50	 17:34:36.760	-9.0000	0.0000	0.0000	0.7324	-28.0151	-6.0425	0.0055	122.0032	0.0055	0.00
0x50	 17:34:36.761	-9.0000	0.0000	0.0000	0.7324	-28.0151	-6.0425	0.0110	-9.2010	-0.0055	0.00
0x50	 17:34:36.762	-9.0000	0.0000	0.0000	0.7324	-28.0151	-6.0425	0.0165	-85.5670	-0.0110	0.00
0x50	 17:34:36.861	-8.0000	0.0000	0.0000	1.6479	-86.5479	-9.2773	0.0055	124.7882	0.0055	0.00
0x50	 17:34:36.861	-8.0000	0.0000	0.0000	1.6479	-86.5479	-9.2773	0.0110	-5.3174	-0.0055	0.00
0x50	 17:34:36.861	-8.0000	0.0000	0.0000	1.6479	-86.5479	-9.2773	0.0165	-107.0123	-0.0110	0.00
0x50	 17:34:36.959	-7.0000	0.0000	0.0000	1.4648	-75.0732	-4.7607	0.0055	125.8813	0.0055	0.00
0x50	 17:34:36.960	-7.0000	0.0000	0.0000	1.4648	-75.0732	-4.7607	0.0110	-2.5818	-0.0055	0.00
0x50	 17:34:36.960	-7.0000	0.0000	0.0000	1.4648	-75.0732	-4.7607	0.0165	-146.2555	-0.0110	0.00
0x50	 17:34:37.059	-6.0000	0.0000	0.0000	2.5024	-15.9302	-6.4697	0.0055	125.7550	0.0055	0.00
0x50	 17:34:37.060	-6.0000	0.0000	0.0000	2.5024	-15.9302	-6.4697	0.0110	-1.4832	-0.0055	0.00
0x50	 17:34:37.060	-6.0000	0.0000	0.0000	2.5024	-15.9302	-6.4697	0.0165	-172.4634	-0.0110	0.00
0x50	 17:34:37.159	-5.0000	0.0000	0.0000	8.7280	-0.2441	-6.2866	0.0055	131.4899	0.0055	0.00
0x50	 17:34:37.159	-5.0000	0.0000	0.0000	8.7280	-0.2441	-6.2866	0.0110	1.3019	0.0000	0.00
0x50	 17:34:37.159	-5.0000	0.0000	0.0000	8.7280	-0.2441	-6.2866	0.0165	-177.4786	-0.0110	0.00
0x50	 17:34:37.260	-4.0000	0.0000	0.0000	7.4463	0.7324	-5.6763	0.0055	135.3845	0.0055	0.00
0x50	 17:34:37.260	-4.0000	0.0000	0.0000	7.4463	0.7324	-5.6763	0.0110	3.2684	0.0000	0.00
0x50	 17:34:37.262	-4.0000	0.0000	0.0000	7.4463	0.7324	-5.6763	0.0165	-171.7493	-0.0110	0.00
0x50	 17:34:37.359	-3.0000	0.0000	0.0000	1.2207	0.2441	-1.7700	0.0055	145.5634	0.0055	0.00
0x50	 17:34:37.359	-3.0000	0.0000	0.0000	1.2207	0.2441	-1.7700	0.0110	7.4542	0.0000	0.00
0x50	 17:34:37.360	-3.0000	0.0000	0.0000	1.2207	0.2441	-1.7700	0.0165	-165.5090	-0.0110	0.00
0x50	 17:34:37.459	-2.0000	0.0000	0.0000	-1.0376	-0.1221	1.2207	0.0055	142.9321	0.0055	0.00
0x50	 17:34:37.460	-2.0000	0.0000	0.0000	-1.0376	-0.1221	1.2207	0.0110	6.8170	0.0000	0.00
0x50	 17:34:37.460	-2.0000	0.0000	0.0000	-1.0376	-0.1221	1.2207	0.0165	-160.6476	-0.0110	0.00
0x50	 17:34:37.559	-1.0000	0.0000	0.0000	0.2441	0.0000	-0.4272	0.0055	133.9178	0.0055	0.00
0x50	 17:34:37.560	-1.0000	0.0000	0.0000	0.2441	0.0000	-0.4272	0.0110	5.2954	0.0000	0.00
0x50	 17:34:37.560	-1.0000	0.0000	0.0000	0.2441	0.0000	-0.4272	0.0165	-156.1761	-0.0110	0.00
0x50	 17:34:37.667	0.0000	0.0000	0.0000	1.7090	0.0610	-0.7324	0.0055	134.7858	0.0055	0.00
0x50	 17:34:37.667	0.0000	0.0000	0.0000	1.7090	0.0610	-0.7324	0.0110	5.4382	0.0000	0.00
0x50	 17:34:37.667	0.0000	0.0000	0.0000	1.7090	0.0610	-0.7324	0.0165	-151.6278	-0.0110	0.00
0x50	 17:34:37.760	1.0000	0.0000	0.0000	-0.3662	-0.0610	1.0986	0.0055	133.9178	0.0055	0.00
0x50	 17:34:37.760	1.0000	0.0000	0.0000	-0.3662	-0.0610	1.0986	0.0110	4.7021	0.0000	0.00
0x50	 17:34:37.760	1.0000	0.0000	0.0000	-0.3662	-0.0610	1.0986	0.0165	-147.2937	-0.0110	0.00
0x50	 17:34:37.859	2.0000	0.0000	0.0000	-0.7324	0.0000	-4.0894	0.0055	127.6501	0.0055	0.00
0x50	 17:34:37.860	2.0000	0.0000	0.0000	-0.7324	0.0000	-4.0894	0.0110	5.1910	0.0000	0.00
0x50	 17:34:37.860	2.0000	0.0000	0.0000	-0.7324	0.0000	-4.0894	0.0165	-142.9816	-0.0110	0.00
0x50	 17:34:37.959	3.0000	0.0000	0.0000	-6.1035	-0.7324	-0.5493	0.0055	117.8009	0.0055	0.00
0x50	 17:34:37.960	3.0000	0.0000	0.0000	-6.1035	-0.7324	-0.5493	0.0110	4.3835	0.0000	0.00
0x50	 17:34:37.962	3.0000	0.0000	0.0000	-6.1035	-0.7324	-0.5493	0.0165	-139.3451	-0.0110	0.00
