StartTime: 2021-12-24 17:35:43.557
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 17:35:45.357	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	94.9603	0.0055	0.00
0x50	 17:35:45.357	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.1698	-0.0055	0.00
0x50	 17:35:45.357	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7596	-0.0110	0.00
0x50	 17:35:45.457	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	92.9993	0.0055	0.00
0x50	 17:35:45.458	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.0654	-0.0055	0.00
0x50	 17:35:45.458	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7596	-0.0110	0.00
0x50	 17:35:45.556	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	91.5820	0.0055	0.00
0x50	 17:35:45.558	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.9720	-0.0055	0.00
0x50	 17:35:45.558	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7596	-0.0110	0.00
0x50	 17:35:45.692	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	94.3890	0.0055	0.00
0x50	 17:35:45.692	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.8732	-0.0055	0.00
0x50	 17:35:45.692	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7761	-0.0110	0.00
0x50	 17:35:45.759	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	94.3671	0.0055	0.00
0x50	 17:35:45.759	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.7798	-0.0055	0.00
0x50	 17:35:45.759	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7816	-0.0110	0.00
0x50	 17:35:45.889	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	92.5598	0.0055	0.00
0x50	 17:35:45.889	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.7084	-0.0055	0.00
0x50	 17:35:45.889	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7816	-0.0110	0.00
0x50	 17:35:45.957	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	96.5918	0.0055	0.00
0x50	 17:35:45.958	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.6260	-0.0055	0.00
0x50	 17:35:45.958	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7981	-0.0110	0.00
0x50	 17:35:46.071	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	95.5975	0.0055	0.00
0x50	 17:35:46.072	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.5491	-0.0055	0.00
0x50	 17:35:46.072	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8036	-0.0110	0.00
0x50	 17:35:46.156	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	104.6393	0.0055	0.00
0x50	 17:35:46.157	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.4777	-0.0055	0.00
0x50	 17:35:46.157	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8256	-0.0110	0.00
0x50	 17:35:46.256	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	102.2827	0.0055	0.00
0x50	 17:35:46.257	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.4008	-0.0055	0.00
0x50	 17:35:46.257	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8256	-0.0110	0.00
0x50	 17:35:46.357	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	101.2939	0.0055	0.00
0x50	 17:35:46.357	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.3348	-0.0055	0.00
0x50	 17:35:46.357	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8256	-0.0110	0.00
0x50	 17:35:46.457	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	102.2552	0.0055	0.00
0x50	 17:35:46.457	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.2744	-0.0055	0.00
0x50	 17:35:46.457	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8311	-0.0110	0.00
0x50	 17:35:46.557	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	102.4475	0.0055	0.00
0x50	 17:35:46.559	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.2140	-0.0055	0.00
0x50	 17:35:46.559	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:46.657	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	100.2502	0.0055	0.00
0x50	 17:35:46.657	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.1591	-0.0055	0.00
0x50	 17:35:46.657	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:46.756	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	93.1915	0.0055	0.00
0x50	 17:35:46.757	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.0986	-0.0055	0.00
0x50	 17:35:46.757	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8256	-0.0110	0.00
0x50	 17:35:46.856	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	96.3666	0.0055	0.00
0x50	 17:35:46.858	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.3071	-0.0055	0.00
0x50	 17:35:46.858	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7596	-0.0110	0.00
0x50	 17:35:46.956	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	102.7002	0.0055	0.00
0x50	 17:35:46.957	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.2028	-0.0055	0.00
0x50	 17:35:46.957	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7871	-0.0110	0.00
0x50	 17:35:47.056	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	103.5846	0.0055	0.00
0x50	 17:35:47.057	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.1039	-0.0055	0.00
0x50	 17:35:47.057	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7926	-0.0110	0.00
0x50	 17:35:47.157	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	106.4520	0.0055	0.00
0x50	 17:35:47.158	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.0050	-0.0055	0.00
0x50	 17:35:47.158	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8091	-0.0110	0.00
0x50	 17:35:47.256	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	105.7434	0.0055	0.00
0x50	 17:35:47.257	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.9061	-0.0055	0.00
0x50	 17:35:47.257	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8091	-0.0110	0.00
0x50	 17:35:47.356	-16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	101.5192	0.0055	0.00
0x50	 17:35:47.357	-16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.8127	-0.0055	0.00
0x50	 17:35:47.359	-16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8036	-0.0110	0.00
0x50	 17:35:47.456	-15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	105.5182	0.0055	0.00
0x50	 17:35:47.457	-15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.7249	-0.0055	0.00
0x50	 17:35:47.457	-15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8201	-0.0110	0.00
0x50	 17:35:47.556	-14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	101.7828	0.0055	0.00
0x50	 17:35:47.557	-14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.6479	-0.0055	0.00
0x50	 17:35:47.557	-14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8146	-0.0110	0.00
0x50	 17:35:47.656	-13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	106.1334	0.0055	0.00
0x50	 17:35:47.657	-13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.5765	-0.0055	0.00
0x50	 17:35:47.657	-13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8256	-0.0110	0.00
0x50	 17:35:47.757	-12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	108.2373	0.0055	0.00
0x50	 17:35:47.759	-12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.4996	-0.0055	0.00
0x50	 17:35:47.759	-12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:47.857	-11.0000	4.6870	0.0000	0.0000	0.0000	0.0000	0.0055	109.5996	0.0055	0.00
0x50	 17:35:47.857	-11.0000	4.6870	0.0000	0.0000	0.0000	0.0000	0.0110	-1.4227	-0.0055	0.00
0x50	 17:35:47.857	-11.0000	4.6870	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8420	-0.0110	0.00
0x50	 17:35:47.956	-10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	110.7147	0.0055	0.00
0x50	 17:35:47.957	-10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.3568	-0.0055	0.00
0x50	 17:35:47.957	-10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8475	-0.0110	0.00
0x50	 17:35:48.056	-9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	111.9836	0.0055	0.00
0x50	 17:35:48.057	-9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.2909	-0.0055	0.00
0x50	 17:35:48.057	-9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8530	-0.0110	0.00
0x50	 17:35:48.157	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	111.9012	0.0055	0.00
0x50	 17:35:48.157	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.2305	-0.0055	0.00
0x50	 17:35:48.157	-8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8530	-0.0110	0.00
0x50	 17:35:48.256	-7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	108.4900	0.0055	0.00
0x50	 17:35:48.257	-7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.1646	-0.0055	0.00
0x50	 17:35:48.257	-7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8475	-0.0110	0.00
0x50	 17:35:48.356	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	100.9534	0.0055	0.00
0x50	 17:35:48.358	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.1151	-0.0055	0.00
0x50	 17:35:48.358	-6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:48.456	-5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	100.0635	0.0055	0.00
0x50	 17:35:48.456	-5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.0602	-0.0055	0.00
0x50	 17:35:48.457	-5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:48.556	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	102.0245	0.0055	0.00
0x50	 17:35:48.557	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.0107	-0.0055	0.00
0x50	 17:35:48.557	-4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8475	-0.0110	0.00
0x50	 17:35:48.658	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	98.9813	0.0055	0.00
0x50	 17:35:48.658	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-0.9613	-0.0055	0.00
0x50	 17:35:48.658	-3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8420	-0.0110	0.00
0x50	 17:35:48.774	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	103.9691	0.0055	0.00
0x50	 17:35:48.774	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.1753	-0.0055	0.00
0x50	 17:35:48.774	-2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7926	-0.0110	0.00
0x50	 17:35:48.856	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	104.9908	0.0055	0.00
0x50	 17:35:48.857	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.0764	-0.0055	0.00
0x50	 17:35:48.857	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7981	-0.0110	0.00
0x50	 17:35:48.982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	108.9789	0.0055	0.00
0x50	 17:35:48.982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.9775	-0.0055	0.00
0x50	 17:35:48.982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8201	-0.0110	0.00
0x50	 17:35:49.057	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	109.1052	0.0055	0.00
0x50	 17:35:49.057	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.8787	-0.0055	0.00
0x50	 17:35:49.057	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8201	-0.0110	0.00
0x50	 17:35:49.184	2.0000	-4.6865	0.0000	0.0000	0.0000	0.0000	0.0055	102.5574	0.0055	0.00
0x50	 17:35:49.184	2.0000	-4.6865	0.0000	0.0000	0.0000	0.0000	0.0110	-1.8018	-0.0055	0.00
0x50	 17:35:49.185	2.0000	-4.6865	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8036	-0.0110	0.00
0x50	 17:35:49.256	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	106.1938	0.0055	0.00
0x50	 17:35:49.257	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.7139	-0.0055	0.00
0x50	 17:35:49.257	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8201	-0.0110	0.00
0x50	 17:35:49.375	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	107.0728	0.0055	0.00
0x50	 17:35:49.375	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.6315	-0.0055	0.00
0x50	 17:35:49.375	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8256	-0.0110	0.00
0x50	 17:35:49.456	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	101.6620	0.0055	0.00
0x50	 17:35:49.457	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.5491	-0.0055	0.00
0x50	 17:35:49.457	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8146	-0.0110	0.00
0x50	 17:35:49.572	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	98.8275	0.0055	0.00
0x50	 17:35:49.572	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.4722	-0.0055	0.00
0x50	 17:35:49.572	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8146	-0.0110	0.00
0x50	 17:35:49.656	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	93.7244	0.0055	0.00
0x50	 17:35:49.657	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.3953	-0.0055	0.00
0x50	 17:35:49.659	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8091	-0.0110	0.00
0x50	 17:35:49.756	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	100.1349	0.0055	0.00
0x50	 17:35:49.757	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.3348	-0.0055	0.00
0x50	 17:35:49.757	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8256	-0.0110	0.00
0x50	 17:35:49.857	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	94.3341	0.0055	0.00
0x50	 17:35:49.858	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.2689	-0.0055	0.00
0x50	 17:35:49.858	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8146	-0.0110	0.00
0x50	 17:35:49.959	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	101.0413	0.0055	0.00
0x50	 17:35:49.959	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.2140	-0.0055	0.00
0x50	 17:35:49.959	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8311	-0.0110	0.00
0x50	 17:35:50.056	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	100.7721	0.0055	0.00
0x50	 17:35:50.057	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.1536	-0.0055	0.00
0x50	 17:35:50.057	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8365	-0.0110	0.00
0x50	 17:35:50.156	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	106.8860	0.0055	0.00
0x50	 17:35:50.157	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.1041	-0.0055	0.00
0x50	 17:35:50.157	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8475	-0.0110	0.00
0x50	 17:35:50.256	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	107.6440	0.0055	0.00
0x50	 17:35:50.258	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.0547	-0.0055	0.00
0x50	 17:35:50.258	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8530	-0.0110	0.00
0x50	 17:35:50.397	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	106.2268	0.0055	0.00
0x50	 17:35:50.397	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-1.0052	-0.0055	0.00
0x50	 17:35:50.397	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8530	-0.0110	0.00
0x50	 17:35:50.456	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	104.9359	0.0055	0.00
0x50	 17:35:50.457	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-0.9558	-0.0055	0.00
0x50	 17:35:50.457	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8530	-0.0110	0.00
0x50	 17:35:50.595	-16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	105.8093	0.0055	0.00
0x50	 17:35:50.595	-16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.1643	-0.0055	0.00
0x50	 17:35:50.595	-16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.7981	-0.0110	0.00
0x50	 17:35:50.656	-15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	109.5447	0.0055	0.00
0x50	 17:35:50.657	-15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	-2.0709	-0.0055	0.00
0x50	 17:35:50.657	-15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0165	-61.8146	-0.0110	0.00
0x50	 17:35:50.790	-14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	114.4281	0.0055	0.00
